regalCode,description,Retail Excl VAT,Trade Excl VAT,trade,retail,subcategory,category
EF47-12,Free Standing Y-Picket Pole 3.0m HDG 8mm,352.49,219,405.3635,251.85,FREE,efe
EF47-14,Free Standing Y-Picket Pole 3m HDG 11mm,339.6,211,390.54,242.65,FREE,efe
,,,,0,0,,efe
Prices are subject to change without prior notice.,,,,0,0,,efe
E&OE. Valid until 31st March 2023.,Page: 47,,,0,0,,efe
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,efe
,,,,0,0,,efe
Trade Price List,,,,0,0,,efe
ELECTRIC FENCING,,,,0,0,,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,efe
,ELECTRIC FENCE ACCESSORIES - AGRI,,,0,0,,efe
EF66-1,Offset Bracket Double 225mm,9.3,5.95,10.695,6.8425,ACCESS,efe
EF66-2,Offset Bracket Single 450mm,9.33,5.95,10.7295,6.8425,ACCESS,efe
EF66-3,Offset Bracket Single 225mm,6.65,4.25,7.6475,4.8875,ACCESS,efe
EF66-4,Offset Bracket Double 350mm,11.35,7.25,13.0525,8.3375,ACCESS,efe
EF66-5,Offset Bracket Triple 240mm,12.62,8.1,14.513,9.315,ACCESS,efe
EF66-6,Free Standing - Offset - Anti-Dig,16.93,10.8,19.4695,12.42,ACCESS,efe
EF26-10,Insulator - Ring - Long Arm Screw 190mm,12.38,7.9,14.237,9.085,INSULATOR,efe
EF26-11,Insulator - Screw on Bar - Black,6.8,4.75,7.82,5.4625,INSULATOR,efe
EF29-10,Insulator - End & Corner Post 12-40mm Wh,22.24,14.2,25.576,16.33,INSULATOR,efe
EF29-11,Insulator - Intermediate - 12-40mm White,7.75,4.95,8.9125,5.6925,INSULATOR,efe
EF29-12,Insulator - Tape- Screw 40mm,6.38,4.15,7.337,4.7725,INSULATOR,efe
EF29-13,Insulator - Thick Poly Wire-Rope - White,3.1,1.95,3.565,2.2425,INSULATOR,efe
EF29-14,Sleeve - Gum Pole - Wire Insulator - 10m,119.02,76,136.873,87.4,INSULATOR,efe
EF29-16,Poly Tape - Joiner 40mm - 70 x 50mm,22.71,14.5,26.1165,16.675,ACCESS,efe
EF29-17,Poly Tape - Buckle 40mm - 60 x 60mm,20.2,12.9,23.23,14.835,ACCESS,efe
EF29-18,Gate Handle - Blue (SS Spring),44.63,28.5,51.3245,32.775,ACCESS,efe
EF29-19,Gate Handle Plastic Only - Blue,26,17.9,29.9,20.585,ACCESS,efe
EF29-20,Gate Spring Only - Galv 3 Meter,106.49,68,122.4635,78.2,ACCESS,efe
EF29-21,Gate Handle Only - Blue With Spring,105.71,67.5,121.5665,77.625,ACCESS,efe
EF29-22,Poly Tape-Actuator T-Pcs-3Hole Gate Ass,24.2,16.9,27.83,19.435,ACCESS,efe
EF29-23,Gate Handle Kit - Tape 40mm x 4m,144.07,92,165.6805,105.8,ACCESS,efe
EF29-24,Flexi Gate System - 3.5m - 7m,157.9,110.5,181.585,127.075,ACCESS,efe
EF29-25,Flexi Gate System - 5.5m - 11m,185,129.5,212.75,148.925,ACCESS,efe
EF42-10,Wire Strainer-In Line - Heavy Duty - HDG,34.14,21.8,39.261,25.07,ACCESS,efe
EF42-11,Wire Strainer Insulated - Heavy Duty HDG,60.92,38.9,70.058,44.735,ACCESS,efe
EF42-12,Wire Strainer Porcelain - Heavy Duty HDG,66.56,42.5,76.544,48.875,ACCESS,efe
EF47,Insulator - Y Std black,1.79,1.14,2.0585,1.311,ACCESS,efe
EF47-3,Insulator - Picket with Clip - Black,2.2,1.39,2.53,1.5985,ACCESS,efe
EF47-4,Insulator - Dual Pin Picket,5.29,3.38,6.0835,3.887,ACCESS,efe
EF29-15,Y- Picket Insulated Cap,9.24,5.9,10.626,6.785,ACCESS,efe
EF29-35,Y-Picket Fastner Clip with M6 Nut & Bolt,2.51,1.6,2.8865,1.84,ACCESS,efe
EF29-37,Y-Picket Rope Star Insulated Cap,8.3,5.3,9.545,6.095,ACCESS,efe
EF63-10,Poly Wire - Vario SS6,399.33,255,459.2295,293.25,ACCESS,efe
EF63-11,Poly Wire - Blue MIX3 - 200m,228,159,262.2,182.85,ACCESS,efe
EF63-12,Poly Wire - Blue MIX3 - 400m,452,316,519.8,363.4,ACCESS,efe
EF63-3,Poly Wire - Blue MIX6 - 400m,615,430,707.25,494.5,ACCESS,efe
EF63-13,Poly Rope - White MIX6 - 200m,853.47,545,981.4905,626.75,ACCESS,efe
EF63-14,Poly Tape - MIX 12mm - 200m,400,280,460,322,ACCESS,efe
EF63-15,Poly Tape - MIX 20mm - 200m,524.61,335,603.3015,385.25,ACCESS,efe
EF63-16,Poly Tape - MIX 20mm - 400m,1244.97,795,1431.7155,914.25,ACCESS,efe
EF63-17,Poly Tape - MIX 40mm - 200m,750,525,862.5,603.75,ACCESS,efe
EF63-22,Poly Tape - Mix 12mm 400m,783,500,900.45,575,ACCESS,efe
EF63-23,Poly Tape - Mix 20mm 500m,1050,735,1207.5,845.25,ACCESS,efe
EF63-24,Flexi Rope 8mm UV 50m,931.77,595,1071.5355,684.25,ACCESS,efe
EF63-18,Fibre Rod-1250mm*10mm,29.3,20.5,33.695,23.575,ACCESS,efe
EF63-19,Fibre Rod-1500mm*10mm,35,24,40.25,27.6,ACCESS,efe
EF29-29,Poly Post 1.2m Step In White HD,60,41.5,69,47.725,ACCESS,efe
EF63-6,Spring Clip - 10mm Rod - Gold,4.08,2.75,4.692,3.1625,ACCESS,efe
EF83-2,Reel Holder - ABS-Alu Frame Geared 1:1,681.21,435,783.3915,500.25,TOOL,efe
EF83-3,Reel Holder - ABS-Alu Frame Geared 3:1,775.17,495,891.4455,569.25,TOOL,efe
EF83,Spinning Jenny - 2.24 Wire Dispenser,1863.54,1190,2143.071,1368.5,TOOL,efe
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 48,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
ACCESS CONTROL,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,ELOCK MAGLOCKS AND BRACKETS,,,0,0,,
LK117,elock In Maglock 136kg 12 VDC,879,583,1010.85,670.45,,acc
LK117-1,elock ZL Bracket for LK117,415,274,477.25,315.1,,acc
LK117-2,elock L Bracket for LK117,263,179,302.45,205.85,,acc
LK117-3,elock Bracket U for SP300 LK117 Maglock,292,199,335.8,228.85,,acc
LK118,elock In Maglock 272kg 12-24 VDC Monitor,1023,698,1176.45,802.7,,acc
LK118-1,elock ZL Bracket for LK118,439,299,504.85,343.85,,acc
LK118-2,elock L Bracket for LK118,297,198,341.55,227.7,,acc
LK118-3,elock U Bracket for LK118,299,235,343.85,270.25,,acc
LK119,elock In Maglock 544kg 12-24 VDC Monitor,2198,1499,2527.7,1723.85,,acc
LK119-1,elock ZL Bracket for LK119,837,599,962.55,688.85,,acc
LK119-2,elock L Bracket for LK119,437,298,502.55,342.7,,acc
LK120,SP Bolt Action Lock-Fail Safe,1568,1069,1803.2,1229.35,,acc
LK120-1,Bracket Surface Mnt for LK120 Bolt lock,560,380,644,437,,acc
LK121,SP Bolt Action Lock-Fail Secure,2201,1659,2531.15,1907.85,,acc
LK124-1,Surface Mount Electric Dead Bolt Lock FS,1154,798,1327.1,917.7,,acc
LK126,elock Out Maglock S-less Steel 360kg 12-,2299,1569,2643.85,1804.35,,acc
LK127,elock Out Maglock S-less Steel 544kg 12-,3174,2166,3650.1,2490.9,,acc
LK128,elock Z Bracket for LK126 LK127,658,449,756.7,516.35,,acc
LK128-1,elock L Bracket for LK126 LK127,556,379,639.4,435.85,,acc
LK130,SP Maglock-Shearlock 1200kg 12-24VDC,2618,1977,3010.7,2273.55,,acc
LK132,SP Mini Maglock 80kg 12VDC,806,549,926.9,631.35,,acc
LK133,Mag Door Holder 65kg Wall Mnt 12-24VDC F,875,597,1006.25,686.55,,acc
LK133-1,Mag Door Holder 65kg Wall or Floor Mnt 1,771,526,886.65,604.9,,acc
DOOR CLOSERS,,,,0,0,,acc
LK94,Door Closer Light Duty 25-45Kg Hold Open,439,299,504.85,343.85,,acc
LK94-2,Door Closer Heavy Duty 40-65Kg,1463,998,1682.45,1147.7,,acc
LK94-4,Door Closer Medium Duty 25-45Kg,571,389,656.65,447.35,,acc
LK94-5,Door Closer Heavy Duty Hold Open Arm,280,191,322,219.65,,acc
ELECTRIC STRIKE LOCKS,,,,0,0,,acc
LK17,Electric Strike - Continuous Std,350,245,402.5,281.75,,acc
LK18,Electric Strike - Housing AC-SB,202,141,232.3,162.15,,acc
LK20,Electric Strike - Pre-impulse,360.9,252.6,415.035,290.49,,acc
LK20-1,Electric Strike - Surface Mount Std,417,291.7,479.55,335.455,,acc
LK21,Electric Strike - Surface Mount Plate,123,89,141.45,102.35,,acc
LK20-3,Electric Strike Kit 15mm DC,883.6,635,1016.14,730.25,,acc
LK20-4,Electric Strike Kit 15mm A-C,1000,700,1150,805,,acc
LK20-6,Electric Strike Kit 25mm A-C,1018.9,713.2,1171.735,820.18,,acc
DOOR OPENER SET,,,,0,0,,acc
LK94-9,Automatic Door Opener 220VAC,9734,6660,11194.1,7659,,acc
LK94-7,80mm Operator Shaft Extension,663,464,762.45,533.6,,acc
BD200,Microwave Sensor for Door Opener,781,550,898.15,632.5,,acc
SW175,Foot Optical Switch for Door Opener,1061,720,1220.15,828,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 49,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
GATE LOCKS,,,,0,0,,acc
LK28,Gate Lock - Cylinder + Keys,259.5,181.6,298.425,208.84,,acc
LK29-1,Gate Lock - Latch 25mm + Cylinder,452.9,317,520.835,364.55,,acc
LK30-1,Gate Lock - Latch 40mm + Cylinder,499,349.3,573.85,401.695,,acc
LK32,Gate Lock - Housing ONLY 25mm AC-25,199,139,228.85,159.85,,acc
LK33,Gate Lock - Housing ONLY 40mm,165.8,122.8,190.67,141.22,,acc
LK72,Gate Lock 15mm + Cyl.,255,178.5,293.25,205.275,,acc
,,,,0,0,,acc
LK39,Latch Release - Gate Kit Left,160,64.6,184,74.29,,acc
LK40,Latch Release - Inward Open,1452,993,1669.8,1141.95,,acc
LK41,Latch Release - Gate Kit Right,208,145,239.2,166.75,,acc
LK42,Latch Release - Outward Open,1378,943,1584.7,1084.45,,acc
,,,,0,0,,acc
LK55,SEP Maglock Side Mount + QM Bracket,1744,1220.25,2005.6,1403.2875,,acc
LK57,SEP Maglock 300Kg Front Mount,1608,1125.11,1849.2,1293.8765,,acc
LK61,SEP Maglock Quick Mount Bracket,185,128.89,212.75,148.2235,,acc
LK62,SEP Maglock U - Bracket,742,518.82,853.3,596.643,,acc
LK63,SEP Maglock Z - Bracket,576,402.81,662.4,463.2315,,acc
,,,,0,0,,acc
LK98,CISA Electric Lock Inward Opening RHS Bt,1999,1399,2298.85,1608.85,,acc
LK98-1,CISA Electric Lock Inward Opening RHS,1943,1360,2234.45,1564,,acc
LK99,CISA Electric Lock Inward Opening LHS Bt,1859,1301,2137.85,1496.15,,acc
LK99-1,CISA Electric Lock Inward Opening LHS,1808,1265,2079.2,1454.75,,acc
LK100,CISA Electric Lock Outward Open RHS Btn,2010,1407,2311.5,1618.05,,acc
LK100-1,CISA Electric Lock Outward Open RHS,2156,1509,2479.4,1735.35,,acc
LK101,CISA Electric Lock Outward Open LHS Btn,2152,1506,2474.8,1731.9,,acc
LK101-1,CISA Electric Lock Outward Open LHS,2016,1411,2318.4,1622.65,,acc
LK100-2,CISA Electric Dead Lock Latch RHS 12VAC,2263,1584,2602.45,1821.6,,acc
LK100-3,CISA Electric Dead Lock Latch LHS 12VAC,2263,1584,2602.45,1821.6,,acc
LK100-4,CISA Electric Swing Gate Lock Btn 12VAC,3308,2315,3804.2,2662.25,,acc
LK100-5,CISA Electric Swing Gate Lock 12VAC,3522,2465,4050.3,2834.75,,acc
LK100-6,CISA Elettrika Booster 12-24VDC - VAC,1536,1075,1766.4,1236.25,,acc
PADLOCKS,,,,0,0,,acc
LK79,Padlock - Inyati 30mm Brass,104.5,73.1,120.175,84.065,,acc
LK79-1,Padlock -  50mm Brass Inyati,216.5,151.5,248.975,174.225,,acc
LK79-3,Padlock - Insurance 70mm,385,269,442.75,309.35,,acc
LK79-3-1,Padlock - Insurance 90mm,520,364,598,418.6,,acc
LK79-4,Padlock - Discus 70mm,170,118.5,195.5,136.275,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 50,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
KEYPADS,,,,0,0,,acc
LK192-1,Standalone-Wiegand Reader and Keypad,928,649,1067.2,746.35,,acc
LK12-3,Keypad - NICE EPAD 02 Wireless,785,658.85,902.75,757.6775,,acc
LK54-1,Keypad - Keypro Stainless Steel 99 Users,696,487,800.4,560.05,,acc
LK73,Keypad - Sherlo Wireless 403-433Mhz 9 Ch,647,452.74,744.05,520.651,,acc
LK90-2,Rainshield - Smartguard Stainless Steel,546.67,328,628.6705,377.2,,acc
LK91-5,Centurion Keypad - Smartguard Black,1153.33,692,1326.3295,795.8,,acc
LK91-4,Smart Switch for Smartguard,483.33,290,555.8295,333.5,,acc
LK91-7,SmartGuard Air Wireless Keypad - Black,1271.67,763,1462.4205,877.45,,acc
LK92,Keypad - Tamper Proof 7 Codes,926.74,698.25,1065.751,802.9875,,acc
LK97,Sentry Wireless Access LED Keypad,790,534,908.5,614.1,,acc
,PUSH TO EXIT SWITCHES,,,0,0,,acc
SW163,SP S-less Steel IR Touchless Switch 38mm,571,399,656.65,458.85,,acc
SW163-1,SP S-less Steel IR Touchless Switch 22mm,515,349.3,592.25,401.695,,acc
SW163-2,SP Polycarbonate Fireproof IR Touchless,368,249,423.2,286.35,,acc
SW165,SP No Touch Exit Sensor NO & NC,289,196,332.35,225.4,,acc
SW165-5,SP Touch to Exit Sensor NO & NC,350,244,402.5,280.6,,acc
SW165-8,SP Out No-Touch Exit Sensor 12VDC NO-NC,405,295,465.75,339.25,,acc
SW168,SP Slimline Push Button NO & Com,141,99.8,162.15,114.77,,acc
SW168-1,SP Slimline Push Button Illum NO & NC,319,215,366.85,247.25,,acc
SW169,SP Push Button Illum NO & NC,347,236,399.05,271.4,,acc
SW171,SP Recessed Door Release Button,71,47.8,81.65,54.97,,acc
SW171-1,SP Surface Mnt Door Release Button,76,51.8,87.4,59.57,,acc
SW172,SP Surface Mnt Push Button NO & Com,176,124,202.4,142.6,,acc
SW173,SP Surface Mnt Switch NO & NC,96,65,110.4,74.75,,acc
SW173-1,SP Surface Mnt Switch Cover NO & NC,208,142,239.2,163.3,,acc
SW174,SP Surface Slimline Touch Switch NO & NC,432,292.9,496.8,336.835,,acc
DC POWER SUPPLIES,,,,0,0,,acc
PS49-1,SP PS 13.6VDC 3Amp Power Store,813,554,934.95,637.1,,acc
PS49-2,SP PS 13.6VDC 5Amp Power Store,879,599,1010.85,688.85,,acc
PS49-3,SP Access Control PS 13.6VDC 3Amp Power,879,599,1010.85,688.85,,acc
PS66,SP PS 24VDC 5Amp Power Store,2497,1875,2871.55,2156.25,,acc
AC POWER SUPPLIES,,,,0,0,,acc
PS25,PSU - 24VAC 2Amp,581,394,668.15,453.1,,acc
PS30,T-Former Plug-in 16VAC 1.25A,245,175,281.75,201.25,,acc
PS51,SP PS 16VAC 2.5Amp Transformer,299,214,343.85,246.1,,acc
LT19,SP PS 12-16VAC 50VA Protected Transforme,469,319,539.35,366.85,,acc
SW165-8,SP Out No-Touch Exit Sensor 12VDC NO-NC,,,0,0,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 51,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
RFID TAG SYSTEMS,,,,0,0,,acc
LK192-1,Standalone-Wiegand Reader and Keypad,928,649,1067.2,746.35,,acc
LK77-1,Proximity Tag - Dallas Type,76,53,87.4,60.95,,acc
LK142,Proximity Tag Black EM,20.4,13.94,23.46,16.031,,acc
LK143,Proximity Card EM,9.4,6.09,10.81,7.0035,,acc
LK145,Proximity Card 1K MF,18.9,12.91,21.735,14.8465,,acc
LK146,Proximity Reader - SS Dorable Std - 30Us,470,329,540.5,378.35,,acc
LK147,Proximity Reader - SS Dortag VI,922,645,1060.3,741.75,,acc
LK148,Prox Reader - SS PICO Prox with Buzzer,649,454,746.35,522.1,,acc
LK149,Prox Reader - SS Dortag IV Read Ant 5VD,308,215,354.2,247.25,,acc
LK150,Prox Reader - SS ACCSENS Plus 8 Door,2857.14,2000,3285.711,2300,,acc
LK151,Prox Reader - SS RS485 Reader 9-16V DC,800,560,920,644,,acc
LK156,SS - Audit Trail Software for LK150,419,350,481.85,402.5,,acc
LK160,Lattice Cont V1 Flush & Surface,2095,1257,2409.25,1445.55,,acc
LK161,ZAPTAG Green Single Unit,68.33,41,78.5795,47.15,,acc
LK162,SOLO - LATTICE Rainshield,575,345,661.25,396.75,,acc
LK163,SOLO Controller Flush & Surface Mount,1706.67,1024,1962.6705,1177.6,,acc
ACCESS PCB's,,,,0,0,,acc
LK14-1,Door Interlock PCB,423.65,319.2,487.1975,367.08,,acc
LK14-2,Door Interlock PCB - 5Door,864.96,651.7,994.704,749.455,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 52,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,PAXTON ACCESS CONTROL SYSTEMS,,,0,0,,acc
LK250,Net2 Plus ACU,3757,2564,4320.55,2948.6,,acc
LK250-1,Net2 Plus ACU PSU Plastic,6449,4400,7416.35,5060,,acc
LK251,Net2 Plus ACU POE Plastic,7193,4908,8271.95,5644.2,,acc
LK253-2,Net2 I-O PSU Plastic,7141,4872,8212.15,5602.8,,acc
LK250-7,Paxton Switch2 Controller 12VDC 1A PSU,2360,1610,2714,1851.5,,acc
LK250-9,Pax Net2 Enclose PSU Plastic,2209,1507,2540.35,1733.05,,acc
LK290-6,Net2 Plus Demo Case,12855,8771,14783.25,10086.65,,acc
,PAXTON ACCESS - READERS,,,0,0,,acc
LK260,Net2 Reader P38,1419,968,1631.85,1113.2,,acc
LK260-1,Net2 Reader P50,1655,1129,1903.25,1298.35,,acc
LK260-2,Net2 Reader P75,1891,1290,2174.65,1483.5,,acc
LK260-3,Net2 Reader P200,2863,1953,3292.45,2245.95,,acc
LK260-8,Paxton Net2 Reader - Mullion,2529,1725,2908.35,1983.75,,acc
LK261,Ney2 Keypad Reader KP75,2127,1451,2446.05,1668.65,,acc
LK261-2,Net2 Keypad Reader KP50,1891,1290,2174.65,1483.5,,acc
LK261-5,Net2 Keypad K50,991,676,1139.65,777.4,,acc
LK261-6,Net2 Keypad K75,991,676,1139.65,777.4,,acc
LK261-11,Paxton Net2 Keypad - TOUCHLOCK Stainless,1752,1195,2014.8,1374.25,,acc
LK262,Net2 Reader Marine,4994,3407,5743.1,3918.05,,acc
LK263-7,Pax Net2 Reader Architectural Satin Chro,5618,3833,6460.7,4407.95,,acc
LK263-8,Pax Net2 Reader Insert Architectural Sto,1432,977,1646.8,1123.55,,acc
LK265,Net2 Reader Vandal Proof,3258,2223,3746.7,2556.45,,acc
LK282,Pax Net2 Reader MiFare & EM 125kHz P50,1895,1293,2179.25,1486.95,,acc
LK282-2,Net2 Keypad Reader Mifare Metal KP75,2954,2015,3397.1,2317.25,,acc
LK266,Net2 Reader Long Range,6181,4217,7108.15,4849.55,,acc
LK268,Net2 Reader Energy Saving,2335,1593,2685.25,1831.95,,acc
LK267,Net2 Desktop Reader,1356,925,1559.4,1063.75,,acc
LK267-2,Pax Net2 Desktop Reader Magstripe USB,1888,1288,2171.2,1481.2,,acc
LK267-4,Net2 Reader Caller ID Plastic Housing,6913,4725,7949.95,5433.75,,acc
LK271-6,Net2 Hands Free Interface Plastic,2391,1631,2749.65,1875.65,,acc
PAXTON10 ACCESS,,,,0,0,,acc
LK285-1,Paxton10 Door Controller Kit 1,38859,26793,44687.85,30811.95,,acc
LK285-2,Paxton10 Video Controller Kit 2,36254,24997,41692.1,28746.55,,acc
LK251-10,Pax10 Video Cont 4A PSU 2 SATA Ports Met,11637,7940,13382.55,9131,,acc
LK251-11,Paxton10 Alarm Connector,2073,1414,2383.95,1626.1,,acc
LK251-12,Pax10 Door Cont,7510,5124,8636.5,5892.6,,acc
LK251-13,Paxton10 Reader Converter,648,442,745.2,508.3,,acc
LK251-15,Paxton10 Door Controller 12V,9465,6458,10884.75,7426.7,,acc
LK251-16,Paxton10 Video Controller PoE,11637,7940,13382.55,9131,,acc
LK251-5,Paxton10 Server,23437,15992,26952.55,18390.8,,acc
LK251-9,Paxton10 Door Controller PoE,9465,6458,10884.75,7426.7,,acc
LK261-15,Pax 10 Keypad Reader,3880,2647,4462,3044.05,,acc
LK265-1,Pax 10 Reader Slimline Vandal Resistant,4229,2885,4863.35,3317.75,,acc
LK265-2,Pax 10 Reader Slimline,3299,2251,3793.85,2588.65,,acc
LK265-3,Paxton10 Desktop Reader,3118,2127,3585.7,2446.05,,acc
LK271-8,Pax 10 Cards - 10 Pack,946,645,1087.9,741.75,,acc
LK272-10,Pax 10 Keyfobs - 10 Pack,946,645,1087.9,741.75,,acc
LK272-9,Pax 10 Keyforb Handsfree BLE,846,577,972.9,663.55,,acc
NW261,Paxton10 Wireless Connector,3880,2647,4462,3044.05,,acc
CC240,Paxton10 Mini Bullet Camera,6414.72,4384.14,7376.928,5041.761,,acc
CC241,P10 Pro VF Bullet IPC 8MP 2.8-12mm 256GB,8537,5825,9817.55,6698.75,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 53,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,PAXTON ACCESS - ACCESSORIES,,,0,0,,acc
LK269-1,Pax Exit Button E50,717,489,824.55,562.35,,acc
LK270,Pax Net2 Keyfobs EM 125kHz - 10 Pack,748,510,860.2,586.5,,acc
LK270-1,Pax Net2 Keyfobs - 10 Pack,870,593,1000.5,681.95,,acc
LK270-2,Paxton Proximity Keyfob 50 Pack - Amber,5482,3740,6304.3,4301,,acc
LK270-3,Paxton Proximity Keyfob 50 Pack - Red,5482,3740,6304.3,4301,,acc
LK270-10,Pax Comp Keyfobs Green - 10 Pack,1569,1070,1804.35,1230.5,,acc
LK271-3,Pax Net2 Cards 125kHz HID Activation - 5,2391,1648,2749.65,1895.2,,acc
LK271-4,Paxton Net2 Cards Weigand Activation HID,1037,707,1192.55,813.05,,acc
LK271-5,Pax Cards ISO MiFare - 10 Pack,870,593,1000.5,681.95,,acc
LK272,Pax Net2 Handsfree Keyfob 5m Max,786,536,903.9,616.4,,acc
LK273,Net2 Hands Free KeyCard,944,644,1085.6,740.6,,acc
LK273-1,Net2 Hands Free KeyCard Holder 5 Pack,351,239,403.65,274.85,,acc
LK269-2,Net2 Reader Port Connector 5 Pack,1624,1108,1867.6,1274.2,,acc
LK269-3,Pax Exit Button E75,717,489,824.55,562.35,,acc
LK274-1,Net2 Cards Magstripe 10 Pack,625,426,718.75,489.9,,acc
LK274-2,Pax Net2 Cards ISO Magstripe - 500 Pack,37263,25426,42852.45,29239.9,,acc
LK274-10,Pax Comp Cards Green - 10 Pack,1569,1070,1804.35,1230.5,,acc
LK274-5,Pax Watchprox Blk Net2 - 10 Pack,717,489,824.55,562.35,,acc
LK274-6,Pax Net2 Watchprox Silver Net2 - 10 Pack,717,489,824.55,562.35,,acc
LK274-8,Pax Net2 Disc Self Adhesive - 10 Pack,777,530,893.55,609.5,,acc
PS67,Net2 PSU 2Amp 12VDC,1531,1044,1760.65,1200.6,,acc
CB79,Pax Net2 Reader Cable 100m 10 Core Belde,3185.6,2177.2,3663.44,2503.78,,acc
,PAXTON ACCESS - STAND ALONE,,,0,0,,acc
LK250-8,Pax Switch2 Cont,1995,1361,2294.25,1565.15,,acc
LK260-4,Pax Comp Reader P38,3320,2265,3818,2604.75,,acc
LK260-5,Pax Comp Reader P50,3320,2265,3818,2604.75,,acc
LK260-6,Pax Comp Reader P75,3320,2265,3818,2604.75,,acc
LK261-7,Pax Comp Keypad TouchLock K50,1569,1070,1804.35,1230.5,,acc
LK261-8,Pax Comp Keypad TouchLock K75,1569,1070,1804.35,1230.5,,acc
LK261-9,Pax Comp Keypad TouchLock S-less K50,2300,1569,2645,1804.35,,acc
LK261-3,Pax Comp Keypad Vandal Resistant,2954,2015,3397.1,2317.25,,acc
,PAXTON ENTRY - PANELS,,,0,0,,acc
LK279,Pax Entry Panel MKII Rain Surface Mnt,14844,10131,17070.6,11650.65,,acc
LK279-1,Pax Entry Panel MKII Surface Mnt,14698,10029,16902.7,11533.35,,acc
LK280-17,Pax Entry Panel MKII Flush Mnt,14698,10029,16902.7,11533.35,,acc
LK279-2,Pax Entry Panel MKII VR Surface Mnt,22156,15118,25479.4,17385.7,,acc
LK279-3,Pax Entry Panel MKII VR Rain Surface Mnt,22156,15118,25479.4,17385.7,,acc
LK279-6,Pax Entry Panel Touch Surface Mnt,36921,25193,42459.15,28971.95,,acc
LK279-7,Pax Entry Panel Touch Rain Surface Mnt,36921,25193,42459.15,28971.95,,acc
LK279-8,Pax Entry Panel Touch Flush Mnt,36921,25193,42459.15,28971.95,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 54,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
PAXTON ENTRY - MONITOR & ACCESSORIES,,,,0,0,,acc
LK280-20,Pax Entry Premium Monitor,14344,9787,16495.6,11255.05,,acc
LK280-24,Pax Entry Audio Monitor,2943,2008,3384.45,2309.2,,acc
LK280-25,Pax Entry Audio Monitor Handset,3266,2228,3755.9,2562.2,,acc
LK280-27,Pax Entry Desk Stand,1135,774,1305.25,890.1,,acc
LK280-28,Pax Entry Std Monitor,6428,4386,7392.2,5043.9,,acc
LK280-29,Pax Entry Std Monitor Handset,6783,4628,7800.45,5322.2,,acc
LK280-7,Net2 Entry Desk Stand for Monitor,204.93,161.79,235.6695,186.0585,,acc
